Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Phone Number,Transaction ID
2952,47,0,15,0,99,3,0,12,0,4.6,0,2,2,0,0,14,1,6,6511594453,3121
2953,50,0,1,0,24,0,1,15,1,4.9,0,4,3,0,0,5,3,4,720282772,2071
2954,45,0,5,1,82,19,1,19,2,4.8,0,4,3,0,0,11,2,0,4004390007,638
2955,33,0,24,1,28,40,1,9,3,3.9,0,4,1,0,0,15,2,0,4828060177,120
2956,42,0,3,2,67,44,1,19,3,2.6,0,5,2,0,0,46,2,0,170518586,2585
2957,52,0,5,1,88,25,1,13,0,3.7,0,4,4,0,0,30,5,4,5904579229,19
2958,69,0,12,0,70,40,2,7,0,4.7,0,1,4,0,0,2,1,0,442227751,1477
2959,55,0,19,1,100,34,1,1,2,4.5,0,5,4,0,0,28,4,4,2476039991,1645
2960,38,0,7,0,28,42,0,12,2,4.7,0,4,2,0,0,9,4,5,8740374453,3748
2961,57,0,4,3,48,13,2,13,1,3.6,0,5,4,0,0,47,2,6,8931856632,681
2962,33,0,9,1,43,28,2,6,0,2.8,0,2,2,0,0,21,3,1,1149818661,2888
2963,57,0,13,1,40,4,0,16,0,4.0,0,4,1,0,0,42,2,2,2807725841,934
2964,52,0,3,2,97,18,1,3,1,3.6,0,3,2,0,0,28,2,6,4485204495,3442
2965,44,0,4,3,25,34,2,23,0,3.8,0,2,0,0,0,13,5,3,6550218052,3592
2966,48,0,15,0,45,7,1,2,2,4.4,0,0,4,0,0,25,4,3,9560573689,2982
2967,52,0,3,2,49,35,0,14,0,2.8,0,1,5,0,0,38,3,2,65972243,235
2968,34,0,20,2,36,13,0,19,2,3.4,0,1,2,0,0,40,5,0,3571772630,1813
2969,26,0,23,1,48,39,2,7,0,4.9,0,1,1,0,0,25,1,2,7668383417,2506
2970,36,0,1,0,62,44,2,2,0,4.3,0,0,3,0,0,20,1,2,7472691536,3852
2971,24,0,12,0,74,15,1,23,3,3.4,0,0,2,0,0,44,2,1,4690120662,122
2972,30,0,7,0,100,43,0,24,0,3.9,0,2,3,0,0,9,4,2,1603508815,2140
2973,31,0,10,3,39,31,2,9,0,4.2,0,5,2,0,0,11,5,2,1760979454,766
2974,25,0,3,2,65,13,1,2,2,2.7,0,4,5,0,0,3,0,3,2921283285,3295
2975,57,0,20,2,99,41,3,15,2,4.1,0,1,5,0,0,34,2,6,5772964189,3025
2976,61,0,15,0,68,9,3,10,3,4.5,0,4,0,0,0,48,1,2,1047028194,1448
2977,30,0,4,3,97,26,1,19,2,2.8,0,3,1,0,0,28,1,3,7859432437,3215
2978,38,0,18,1,47,46,0,6,3,3.4,0,4,4,0,0,20,5,0,62452285,3381
2979,53,0,18,1,56,11,2,5,1,3.9,0,2,2,0,0,49,0,3,9917205935,3011
2980,31,0,11,1,91,17,0,13,0,2.6,0,4,3,0,0,14,4,6,187591584,3472
2981,70,0,6,0,93,29,0,20,0,4.4,0,1,0,0,0,9,0,4,6816457495,366
2982,21,0,13,1,36,7,0,16,3,4.9,0,4,4,0,0,37,5,0,5922975299,1827
2983,33,0,5,1,45,48,1,14,2,3.6,0,5,5,0,0,4,2,6,807560111,2573
2984,60,0,13,1,44,47,1,4,3,2.8,0,5,0,0,0,1,2,5,3194450649,3250
2985,45,0,6,0,32,42,0,18,1,4.3,0,4,0,0,0,36,3,1,6919608840,1981
2986,46,0,1,0,36,10,2,20,2,3.0,0,5,1,0,0,21,1,1,9511946746,1817
2987,62,0,1,0,85,2,2,19,2,3.3,0,2,0,0,0,16,2,4,7261195519,3247
2988,63,0,19,1,36,17,0,1,3,2.5,0,3,5,0,0,42,1,4,8997412340,1876
2989,69,0,21,1,55,27,2,16,1,5.0,0,3,0,0,0,31,3,4,6164033638,761
2990,46,0,1,0,20,38,3,20,2,4.3,0,1,0,0,0,6,2,6,4033163903,3428
2991,69,0,16,1,91,12,1,20,0,4.2,0,5,2,0,0,24,5,4,4164744802,2635
2992,66,0,5,1,71,43,0,8,2,3.9,0,4,4,0,0,7,4,1,4727470801,727
2993,41,0,21,1,64,33,1,4,1,3.9,0,0,5,0,0,25,5,6,5905448426,3825
2994,32,0,10,3,21,15,0,9,1,4.2,0,0,2,0,0,18,1,1,3092628495,384
2995,69,0,23,1,100,27,2,23,3,3.5,0,1,5,0,0,14,0,5,8987231438,992
2996,29,0,11,1,96,45,1,14,2,2.5,0,5,4,0,0,42,3,1,5533110113,494
2997,70,0,12,0,91,43,1,23,1,2.9,0,2,1,0,0,6,5,2,8930018346,1969
2998,41,0,23,1,40,11,2,24,1,2.7,0,5,3,0,0,14,5,2,3927748759,2844
2999,31,0,9,1,53,1,1,18,2,4.7,0,5,1,0,0,30,3,5,9157936631,673
3000,31,0,22,0,48,28,2,4,3,3.8,0,0,4,0,0,10,1,4,8159754716,2684
3001,57,0,14,2,70,34,1,10,3,3.7,0,1,1,0,0,7,4,6,1672924971,1040
3002,29,0,4,3,29,25,0,4,2,4.7,0,2,1,0,0,28,2,5,8992110832,692
3003,70,0,1,0,29,17,1,12,0,3.6,0,1,3,0,0,19,0,5,5554775386,625
3004,51,0,2,1,53,36,1,3,0,2.8,0,5,1,0,0,13,2,2,2267491394,1725
3005,45,0,19,1,79,2,1,10,3,3.7,0,5,5,0,0,23,5,3,4501071002,159
3006,18,0,18,1,65,1,3,3,1,3.5,0,0,1,0,0,5,5,6,1853094340,1407
3007,37,0,5,1,99,43,1,13,2,3.7,0,5,5,0,0,17,5,1,9935571273,3616
3008,23,0,22,0,60,31,0,10,3,3.0,0,3,3,0,0,31,5,6,3401714111,38
3009,39,0,17,2,86,30,1,6,3,4.9,0,1,2,0,0,19,4,6,2597621690,842
3010,62,0,1,0,73,17,1,19,3,4.6,0,5,2,0,0,8,5,3,2710132544,3787
3011,70,0,1,0,45,34,1,22,3,3.3,0,0,2,0,0,15,2,0,106440735,2523
3012,20,0,1,0,70,27,2,3,2,3.0,0,0,3,0,0,18,2,2,3924634903,3516
3013,42,0,1,0,65,11,1,20,0,3.5,0,2,4,0,0,16,4,0,4875282587,1109
3014,41,0,19,1,55,2,0,15,2,4.2,0,3,5,0,0,13,1,4,5529141550,1608
3015,24,0,24,1,65,43,1,12,1,4.5,0,2,1,0,0,38,4,2,7626896874,1837
3016,37,0,15,0,21,49,3,10,1,2.8,0,5,1,0,0,27,0,1,4082859880,886
3017,30,0,2,1,26,13,0,10,2,4.9,0,2,5,0,0,31,0,5,9631477143,3298
3018,58,0,22,0,71,48,2,17,2,3.3,0,0,3,0,0,24,1,1,8788214339,1006
3019,43,0,3,2,41,42,1,8,2,3.0,0,3,2,0,0,21,3,1,769093104,1552
3020,19,0,10,3,44,43,1,24,3,3.9,0,5,0,0,0,15,4,0,6985307992,783
3021,23,0,11,1,81,3,2,4,0,2.8,0,0,5,0,0,48,5,2,9554564001,3238
3022,65,0,22,0,77,37,2,2,2,4.5,0,3,0,0,0,47,1,5,2337457621,686
3023,58,0,14,2,26,9,1,10,0,4.0,0,3,2,0,0,23,4,6,5690666765,3440
3024,50,0,0,0,31,13,1,3,2,2.9,0,4,1,0,0,4,4,5,4133824537,2665
3025,67,0,2,1,82,11,2,23,1,4.0,0,2,2,0,0,47,2,2,4540949064,794
3026,40,0,17,2,60,25,3,8,2,3.4,0,3,5,0,0,7,4,4,4112536118,76
3027,55,0,16,1,70,41,0,11,0,2.5,0,5,2,0,0,6,2,0,8843031257,1870
3028,52,0,9,1,26,47,3,15,3,2.8,0,0,0,0,0,47,2,5,8174128012,3608
3029,62,0,5,1,100,4,0,4,2,3.0,0,4,2,0,0,7,4,2,1195953124,3887
3030,64,0,5,1,82,9,1,6,2,3.1,0,0,2,0,0,1,3,5,2055545488,2166
3031,43,0,20,2,24,19,3,17,1,2.6,0,4,0,0,0,23,2,6,1960722338,2191
3032,61,0,2,1,74,11,0,20,2,4.9,0,4,0,0,0,30,2,4,2415370745,1654
3033,26,0,0,0,58,4,3,8,2,3.5,0,3,3,0,0,24,2,5,8476459590,798
3034,22,0,23,1,56,0,0,14,1,2.6,0,4,5,0,0,9,4,6,5495034212,3155
3035,51,0,3,2,37,43,0,15,1,3.5,0,4,0,0,0,25,2,5,1495834868,2743
3036,69,0,7,0,64,16,1,6,1,4.5,0,0,2,0,0,18,1,1,1238247654,1275
3037,50,0,9,1,58,44,2,22,1,4.3,0,4,3,0,0,7,5,3,1103918478,993
3038,51,0,1,0,44,14,0,4,2,4.8,0,3,3,0,0,2,1,0,5482783586,418
3039,56,0,12,0,39,9,1,3,2,4.2,0,0,2,0,0,36,3,0,4779331316,3874
3040,59,0,2,1,48,0,0,2,1,3.2,0,0,3,0,0,31,4,1,2992332943,80
3041,18,0,7,0,32,26,1,6,0,4.1,0,4,1,0,0,10,1,3,2471468460,2120
3042,48,0,7,0,79,38,1,14,3,4.0,0,2,1,0,0,27,4,4,7981576263,810
3043,53,0,4,3,27,40,0,21,3,2.9,0,2,3,0,0,14,4,2,7126926939,2634
3044,45,0,1,0,98,12,2,15,0,2.6,0,3,5,0,0,17,2,4,8534961196,306
3045,21,0,3,2,67,32,1,11,3,2.7,0,4,2,0,0,10,0,5,9933208027,1796
3046,42,0,21,1,37,8,0,1,3,4.6,0,3,0,0,0,4,4,1,3999004043,745
3047,60,0,17,2,49,37,1,23,1,3.2,0,0,5,0,0,25,1,2,9260324679,2570
3048,21,0,20,2,74,44,1,22,0,4.1,0,1,0,0,0,3,4,1,3128482394,183
3049,69,0,12,0,93,5,1,13,2,3.9,0,4,4,0,0,47,5,3,5690176738,3466
3050,40,0,7,0,60,43,0,18,2,3.0,0,3,3,0,0,41,0,1,3812381448,2219
3051,31,0,4,3,76,16,2,8,1,3.6,0,1,4,0,0,28,5,2,822251621,2956
3052,44,0,22,0,64,49,0,6,2,4.6,0,5,1,0,0,49,3,2,2931832251,3439
3053,48,0,17,2,38,18,3,13,1,4.5,0,2,5,0,0,7,0,3,31566520,289
3054,32,0,17,2,91,18,0,3,3,3.2,0,2,3,0,0,22,0,4,5170785618,3800
3055,42,0,3,2,70,28,2,11,2,4.9,0,1,0,0,0,34,5,4,5165486310,3517
3056,27,0,14,2,22,15,1,22,0,5.0,0,0,4,0,0,5,3,1,490865714,1011
3057,69,0,6,0,59,29,1,0,1,3.8,0,2,4,0,0,15,1,1,5098137523,1229
3058,67,0,0,0,22,32,1,2,1,3.4,0,4,3,0,0,26,0,6,3314832600,2616
3059,41,0,7,0,74,47,2,14,3,3.8,0,5,5,0,0,3,0,3,1788797441,1713
3060,46,0,23,1,71,16,0,12,1,3.2,0,4,1,0,0,42,2,5,3116069473,3002
3061,47,0,4,3,80,4,2,4,2,4.7,0,2,5,0,0,1,5,4,5055300748,129
3062,33,0,24,1,59,40,0,13,0,4.5,0,3,1,0,0,20,4,2,6577018620,1655
3063,51,0,0,0,96,4,0,8,0,3.3,0,0,4,0,0,39,4,4,5034938984,907
3064,26,0,22,0,43,6,0,3,3,3.9,0,3,5,0,0,24,2,3,4589882368,1110
3065,22,0,1,0,76,11,2,5,3,3.6,0,3,1,0,0,49,0,5,2691337218,663
3066,49,0,10,3,59,33,1,0,0,2.8,0,3,5,0,0,7,5,1,7249909309,1607
3067,58,0,19,1,48,21,0,20,2,4.3,0,1,2,0,0,13,5,2,5436336492,1344
3068,70,0,1,0,22,24,2,7,1,3.5,0,0,2,0,0,2,1,6,9832342100,2287
3069,32,0,3,2,40,4,1,9,3,4.2,0,0,1,0,0,4,3,6,8158342761,3074
3070,62,0,11,1,73,7,0,11,1,4.6,0,5,1,0,0,17,3,5,5075778559,103
3071,52,0,17,2,26,0,3,18,0,2.6,0,3,2,0,0,43,4,1,7582538627,1401
3072,23,0,23,1,41,28,0,21,1,3.4,0,3,3,0,0,6,4,4,3185486715,2213
3073,26,0,12,0,98,31,0,15,1,3.1,0,5,4,0,0,46,4,5,4618089394,3051
3074,58,0,16,1,63,36,0,23,3,3.6,0,4,2,0,0,7,3,1,9918328748,2865
3075,26,0,3,2,55,20,0,12,3,4.2,0,0,3,0,0,34,3,3,5028845010,3781
3076,54,0,18,1,90,43,3,0,3,3.6,0,2,4,0,0,21,4,2,9371385687,3009
3077,66,0,7,0,46,28,1,2,2,3.6,0,2,1,0,0,13,5,1,2744490463,269
3078,60,0,23,1,88,12,2,18,1,3.0,0,5,5,0,0,33,3,1,6376675848,724
3079,32,0,1,0,95,1,1,2,1,2.5,0,0,0,0,0,24,0,1,8503116753,3798
3080,48,0,1,0,31,49,1,12,0,4.0,0,2,5,0,0,4,0,0,1707822159,2510
3081,69,0,9,1,42,5,0,24,1,4.1,0,4,3,0,0,5,1,1,9195244234,2610
3082,64,0,20,2,44,44,0,16,3,4.9,0,3,3,0,0,11,2,6,6582028767,1531
3083,56,0,24,1,99,43,1,12,1,4.0,0,5,3,0,0,20,0,0,9227297221,2412
3084,22,0,13,1,20,12,2,17,2,3.5,0,5,5,0,0,28,4,5,3988708812,1412
3085,46,0,15,0,37,11,2,9,1,3.2,0,0,5,0,0,43,4,4,4666999875,3144
3086,24,0,23,1,50,27,0,7,3,2.8,0,2,5,0,0,10,5,2,8116053869,1264
3087,47,0,7,0,73,43,1,10,2,3.5,0,3,3,0,0,26,5,2,2982506696,2367
3088,62,0,16,1,84,32,1,4,1,3.1,0,1,2,0,0,29,0,4,9647431960,2881
3089,34,0,5,1,64,3,1,20,1,3.3,0,4,5,0,0,35,0,5,2267790792,2015
3090,50,0,14,2,21,32,0,2,0,4.6,0,3,2,0,0,23,1,1,2515335958,645
3091,29,0,16,1,36,42,1,15,2,4.9,0,4,5,0,0,15,0,5,8150639072,1503
3092,68,0,5,1,81,27,0,14,3,3.4,0,0,0,0,0,46,2,0,8303065704,1143
3093,52,0,22,0,54,43,0,19,0,3.5,0,1,3,0,0,14,0,1,4090835834,2958
3094,29,0,21,1,63,37,0,18,2,4.8,0,0,5,0,0,17,1,2,3589017623,3898
3095,22,0,14,2,59,9,1,7,2,2.7,0,0,5,0,0,9,1,6,2174522148,13
3096,62,0,8,0,53,22,2,0,0,3.4,0,1,4,0,0,13,5,3,5361331008,3017
3097,69,0,16,1,63,15,0,23,3,3.5,0,4,3,0,0,20,0,4,4279500019,2594
3098,48,0,17,2,33,7,1,19,0,3.7,0,3,2,0,0,39,0,5,9141891314,1604
3099,66,0,13,1,64,30,0,5,2,3.3,0,0,3,0,0,50,0,5,6013330998,3418
3100,42,0,16,1,98,21,2,12,0,2.9,0,5,2,0,0,21,0,1,8086626386,3065
3101,50,0,8,0,85,44,0,17,3,3.9,0,5,1,0,0,3,0,6,5281860192,3048
3102,32,0,12,0,82,11,2,3,2,2.7,0,4,1,0,0,9,4,3,4300990753,91
3103,51,0,10,3,85,40,1,8,2,4.3,0,0,4,0,0,29,1,1,4671645552,1935
3104,27,0,16,1,37,12,2,15,3,3.0,0,4,0,0,0,42,0,6,5336654049,273
3105,43,0,13,1,56,9,2,21,2,5.0,0,4,0,0,0,41,3,3,5671487384,1624
3106,48,0,19,1,33,36,1,13,0,2.7,0,3,1,0,0,17,3,4,5504483819,2758
3107,62,0,14,2,57,0,1,24,3,4.7,0,5,3,0,0,20,4,0,4250669809,3797
3108,65,0,2,1,31,10,0,7,3,4.6,0,3,4,0,0,18,2,1,521741981,3276
3109,50,0,21,1,69,36,1,17,0,3.2,0,0,0,0,0,7,4,4,3564099620,1194
3110,60,0,10,3,92,12,1,7,3,4.3,0,2,2,0,0,47,0,3,8881184876,402
3111,19,0,7,0,46,42,0,10,0,4.6,0,0,3,0,0,2,0,1,2759440883,1987
3112,21,0,1,0,81,15,3,9,1,4.9,0,4,2,0,0,25,3,5,5871415743,889
3113,19,0,2,1,97,42,2,8,0,3.8,0,1,1,0,0,26,5,0,8392631246,3349
3114,46,0,16,1,93,26,0,8,2,2.6,0,4,1,0,0,2,3,6,3745932566,3752
3115,21,0,7,0,56,3,1,13,1,4.7,0,5,5,0,0,45,5,1,6740485540,1262
3116,26,0,15,0,53,40,1,4,0,4.1,0,4,2,0,0,9,0,1,7440415447,1404
3117,50,0,4,3,66,25,0,7,1,3.7,0,3,5,0,0,1,5,6,1870327122,2559
3118,43,0,9,1,50,8,1,13,0,3.0,0,2,2,0,0,4,4,1,3118334708,3799
3119,61,0,18,1,97,45,0,2,2,4.7,0,5,4,0,0,31,3,5,2407651576,1602
3120,63,0,14,2,79,17,3,19,3,4.7,0,1,0,0,0,21,2,2,3533145811,2122
3121,46,0,16,1,76,17,1,11,0,4.0,0,5,5,0,0,32,3,3,1814205945,1984
3122,63,0,9,1,38,17,0,1,0,2.6,0,2,4,0,0,16,5,6,4577599509,3126
3123,23,0,21,1,45,9,1,16,0,3.0,0,3,1,0,0,34,2,3,9235908030,784
3124,57,0,7,0,77,14,3,18,0,3.3,0,4,3,0,0,40,5,1,6784501480,932
3125,57,0,12,0,51,4,1,15,2,3.4,0,5,4,0,0,4,1,2,1283822143,672
3126,33,0,4,3,26,36,0,10,1,4.0,0,5,4,0,0,3,1,5,264264129,113
3127,57,0,22,0,76,18,0,10,3,2.6,0,4,5,0,0,28,0,1,1869301435,2780
3128,55,0,6,0,94,17,1,0,3,3.4,0,2,2,0,0,43,2,2,3362977766,3329
3129,65,0,10,3,32,3,2,9,0,4.4,0,4,4,0,0,20,1,0,2699426248,138
3130,60,0,14,2,20,19,2,5,2,4.7,0,4,1,0,0,40,5,2,1633103687,572
3131,52,0,13,1,20,44,1,24,2,4.5,0,4,5,0,0,34,5,2,7346895694,3241
3132,34,0,10,3,59,33,1,15,0,2.9,0,1,5,0,0,11,0,2,1346773458,288
3133,33,0,23,1,97,21,1,24,2,4.2,0,1,1,0,0,26,1,5,8497403464,1727
3134,58,0,24,1,68,3,1,14,1,4.1,0,2,3,0,0,29,1,1,6317113759,735
3135,35,0,3,2,66,16,0,7,1,4.4,0,5,5,0,0,47,0,6,477273813,35
3136,68,0,17,2,85,13,0,24,1,4.7,0,0,2,0,0,48,5,3,8271464816,3033
3137,58,0,19,1,32,22,1,7,0,3.1,0,0,3,0,0,29,1,1,7709677981,2182
3138,34,0,4,3,44,17,1,21,1,2.7,0,1,0,0,0,14,0,4,3011965633,160
3139,47,0,2,1,95,16,0,7,0,4.6,0,5,3,0,0,40,1,2,8352955930,1476
3140,35,0,22,0,85,9,1,13,3,4.4,0,5,3,0,0,4,5,6,3665914965,2046
3141,34,0,6,0,44,1,3,15,2,4.6,0,3,2,0,0,37,0,6,6532867759,3724
3142,36,0,22,0,30,23,2,15,3,4.9,0,5,1,0,0,47,2,1,5156155061,3560
3143,23,0,20,2,21,15,0,11,3,4.0,0,4,0,0,0,1,5,5,8430497159,33
3144,68,0,9,1,22,2,1,17,2,2.9,0,3,5,0,0,26,1,5,6660858382,2497
3145,23,0,3,2,70,18,0,0,1,2.6,0,0,2,0,0,12,3,5,4137836798,1908
3146,57,0,7,0,29,42,3,17,1,4.6,0,3,4,0,0,16,4,3,681285855,1942
3147,21,0,16,1,83,45,2,24,3,4.9,0,0,2,0,0,19,4,0,1240882854,1660
3148,45,0,23,1,99,33,1,16,3,4.3,0,1,1,0,0,21,2,6,7955979688,3850
3149,37,0,18,1,35,47,0,17,0,4.3,0,2,2,0,0,15,5,6,1504032295,3420
3150,18,0,1,0,40,32,1,10,3,4.6,0,3,2,0,0,9,5,0,9626103197,1989
3151,55,0,2,1,25,9,1,15,1,2.6,0,5,1,0,0,7,0,1,9551847158,3776
3152,52,0,24,1,64,30,0,14,0,3.1,0,1,0,0,0,47,0,5,1658589749,2428
3153,49,0,1,0,90,32,1,18,0,3.1,0,5,5,0,0,17,4,4,1981983021,67
3154,56,0,21,1,88,0,0,18,0,3.1,0,0,3,0,0,46,5,3,6525810861,2016
3155,27,0,1,0,55,6,1,6,3,4.4,0,5,4,0,0,32,1,5,8626278453,1292
3156,22,0,7,0,90,25,1,3,0,4.3,0,4,2,0,0,34,1,0,2051279887,884
3157,18,0,16,1,50,25,1,1,3,3.1,0,1,0,0,0,18,1,4,7079451786,2625
3158,21,0,1,0,34,18,0,18,0,3.1,0,0,5,0,0,5,3,3,8441578457,1656
3159,30,0,12,0,77,23,1,7,3,4.9,0,4,0,0,0,44,2,4,2776121413,1027
3160,62,0,8,0,89,17,0,16,3,2.9,0,4,5,0,0,4,0,5,2801757369,2762
3161,28,0,0,0,87,26,3,21,0,3.8,0,3,3,0,0,37,1,3,7510801056,2685
3162,66,0,5,1,77,20,2,4,3,4.2,0,1,0,0,0,43,1,4,6436321565,3454
3163,66,0,17,2,85,48,0,2,3,3.9,0,2,4,0,0,28,0,5,7620595570,3688
3164,49,0,13,1,66,26,3,21,2,2.8,0,0,1,0,0,36,1,4,583702605,1777
3165,40,0,5,1,32,2,0,19,3,2.6,0,1,4,0,0,16,2,0,552392963,1473
3166,49,0,10,3,92,10,1,10,1,3.0,0,4,5,0,0,38,0,2,369124063,1936
3167,19,0,16,1,80,9,1,6,3,2.7,0,3,3,0,0,37,0,3,7926244429,3081
3168,24,0,5,1,78,36,1,2,0,2.8,0,5,0,0,0,9,1,1,887643406,3263
3169,31,0,11,1,24,25,1,14,1,2.9,0,0,0,0,0,14,4,3,35679269,2281
3170,35,0,24,1,59,9,1,23,0,3.8,0,5,2,0,0,3,5,6,3603576363,3148
3171,65,0,22,0,41,38,3,4,1,4.4,0,3,1,0,0,10,2,3,6831832136,3725
3172,68,0,12,0,26,41,1,12,1,3.1,0,2,1,0,0,26,0,1,3427618082,34
3173,57,0,21,1,52,24,1,13,0,3.7,0,5,4,0,0,30,3,1,7663501041,963
3174,69,0,19,1,46,46,0,20,2,4.9,0,1,3,0,0,32,4,3,9948965444,720
3175,45,0,13,1,52,35,0,14,3,3.8,0,4,5,0,0,35,4,4,4199152761,2297
3176,35,0,21,1,42,6,1,12,0,3.4,0,3,5,0,0,26,3,2,4310911915,1778
3177,36,0,14,2,37,3,3,21,1,4.6,0,1,0,0,0,39,2,4,929291074,1554
3178,55,0,1,0,52,24,0,0,0,3.2,0,2,4,0,0,31,2,4,4253316033,3693
3179,66,0,14,2,34,46,0,0,1,2.7,0,1,2,0,0,28,2,0,8232629796,1849
3180,57,0,18,1,88,11,1,13,1,4.3,0,3,2,0,0,12,3,1,2790646598,2014
3181,18,0,7,0,88,25,0,21,0,3.8,0,1,4,0,0,46,4,6,1734122221,23
3182,31,0,10,3,51,25,1,4,2,4.4,0,1,2,0,0,27,4,2,2954705574,2566
3183,50,0,22,0,97,9,0,8,0,3.6,0,4,2,0,0,4,2,0,5048181216,3587
3184,50,0,20,2,56,23,1,8,3,3.5,0,3,4,0,0,14,1,2,7323489546,3197
3185,61,0,23,1,53,10,0,8,1,4.2,0,2,0,0,0,30,5,5,2427414608,1991
3186,52,0,19,1,71,34,0,6,0,4.7,0,2,1,0,0,6,4,0,9289439768,2797
3187,38,0,12,0,93,45,2,5,3,4.8,0,4,5,0,0,43,5,0,529465403,1801
3188,67,0,2,1,72,42,0,9,3,3.2,0,2,2,0,0,28,3,6,5426792005,1234
3189,42,0,2,1,59,44,1,10,3,3.5,0,5,4,0,0,39,0,4,3855577253,1499
3190,25,0,3,2,87,15,1,0,2,4.2,0,4,5,0,0,30,4,1,3737037768,287
3191,41,0,11,1,78,4,2,17,0,3.4,0,0,2,0,0,5,2,3,8348081371,2952
3192,62,0,9,1,68,23,3,12,3,4.7,0,0,5,0,0,42,2,2,8050514846,2044
3193,19,0,23,1,76,14,2,12,0,3.0,0,2,2,0,0,20,1,3,4033789006,2988
3194,63,0,6,0,99,45,0,20,3,4.0,0,4,1,0,0,35,2,3,1637858703,2102
3195,43,0,20,2,52,19,0,6,2,4.6,0,3,4,0,0,10,2,1,9264186143,1373
3196,68,0,22,0,58,24,2,18,1,4.9,0,3,3,0,0,36,2,5,6761963968,3356
3197,24,0,1,0,59,48,0,12,3,2.8,0,3,1,0,0,21,3,3,1941365794,2394
3198,27,0,23,1,71,18,1,20,1,3.2,0,0,2,0,0,29,2,2,7930368863,1488
3199,61,0,6,0,94,37,0,15,3,2.8,0,1,2,0,0,39,3,6,2112810715,639
3200,59,0,7,0,40,18,3,16,3,4.2,0,4,1,0,0,16,4,4,5633919478,1163
3201,67,0,21,1,24,24,0,1,1,4.8,0,4,2,0,0,32,2,4,5608338860,1330
3202,46,0,13,1,38,44,2,9,0,2.8,0,2,0,0,0,34,1,4,9339995410,3594
3203,65,0,15,0,37,48,0,8,0,4.5,0,0,4,0,0,38,5,0,2313718418,1506
3204,63,0,4,3,29,29,0,20,1,4.1,0,1,1,0,0,14,5,0,4684851027,432
3205,57,0,10,3,92,30,3,10,0,4.3,0,2,2,0,0,23,3,1,9875111741,2784
3206,40,0,9,1,24,5,3,11,0,4.4,0,3,0,0,0,50,0,2,1648753941,2724
3207,36,0,3,2,52,4,1,3,3,3.0,0,3,2,0,0,49,4,4,911090107,711
3208,67,0,21,1,29,2,3,0,2,2.7,0,3,3,0,0,14,4,0,3375964088,2812
3209,61,0,12,0,30,13,0,9,3,3.3,0,4,0,0,0,42,4,6,5716513396,3664
3210,64,0,17,2,31,3,0,15,0,4.3,0,0,4,0,0,39,3,0,2443960883,2034
3211,30,0,21,1,67,27,1,11,2,2.9,0,3,1,0,0,43,5,1,2068996267,406
3212,53,0,13,1,65,38,0,21,3,4.9,0,2,4,0,0,12,1,4,8875141318,3013
3213,27,0,20,2,22,49,1,9,3,3.6,0,0,0,0,0,21,3,6,5079801763,2563
3214,27,0,22,0,56,42,1,3,3,3.3,0,5,4,0,0,33,2,4,9531855538,2133
3215,53,0,19,1,78,46,1,24,1,3.1,0,0,2,0,0,6,3,0,6054827267,1959
3216,34,0,4,3,90,38,1,11,2,2.7,0,0,2,0,0,10,4,2,1619832765,1668
3217,39,0,9,1,85,12,2,13,3,3.4,0,3,3,0,0,18,1,6,9928800102,880
3218,44,0,22,0,58,36,1,19,0,3.4,0,4,1,0,0,46,5,6,2781286066,2898
3219,37,0,19,1,34,8,1,20,0,3.9,0,5,1,0,0,49,4,4,7696059387,678
3220,57,0,4,3,40,15,0,23,2,3.5,0,0,0,0,0,39,2,6,1267476103,3463
3221,38,0,7,0,29,33,1,2,0,4.1,0,4,2,0,0,16,1,4,9565625396,1276
3222,21,0,24,1,76,28,1,24,3,3.2,0,2,4,0,0,28,1,0,317813827,3167
3223,45,0,22,0,84,42,2,12,0,4.6,0,3,5,0,0,22,4,5,6205433364,2079
3224,68,0,16,1,65,25,2,7,1,3.9,0,4,4,0,0,36,5,1,7564725833,801
3225,37,0,9,1,80,7,0,9,3,2.7,0,1,2,0,0,18,4,4,4899949783,3353
3226,53,0,2,1,98,28,1,16,0,3.0,0,2,5,0,0,31,2,6,3438981048,2819
3227,57,0,20,2,71,22,3,0,1,3.3,0,3,3,0,0,38,0,3,7770000539,2738
3228,28,0,15,0,69,1,3,23,0,2.7,0,2,2,0,0,42,3,5,8268383766,2643
3229,37,0,12,0,95,6,1,24,1,4.6,0,2,0,0,0,27,4,0,3244024218,2298
3230,54,0,13,1,67,6,1,20,0,2.7,0,3,1,0,0,24,1,4,7510002043,2584
3231,49,0,20,2,49,15,1,13,2,2.5,0,5,3,0,0,38,3,0,9804307239,1750
3232,62,0,17,2,97,27,1,12,3,4.4,0,4,2,0,0,9,2,0,4937536240,391
3233,45,0,24,1,34,20,1,23,1,4.0,0,4,3,0,0,19,0,4,2699606460,998
3234,45,0,1,0,74,13,1,10,0,3.8,0,2,1,0,0,11,3,1,5219633325,3038
3235,49,0,12,0,96,46,1,1,3,2.5,0,0,0,0,0,16,3,5,9113972193,701
3236,27,0,1,0,68,15,1,8,2,4.0,0,5,2,0,0,18,5,4,1848953091,1466
