Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Phone Number,Transaction ID
3517,34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Venmo,Free Shipping,No,No,38,PayPal,Bi-Weekly,8210630474,SyzXN2MNJfHo
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Debit Card,Next Day Air,No,No,34,Debit Card,Every 3 Months,9212926065,Tdp3qKWHFHE5
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Bank Transfer,Standard,No,No,30,PayPal,Quarterly,1412732890,OhO7KHExp0WH
3520,31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Credit Card,Next Day Air,No,No,14,Bank Transfer,Fortnightly,6658158792,VEHDEAGZNtPm
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,PayPal,Express,No,No,33,Bank Transfer,Monthly,2380974236,WSylHcfSiBpS
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Credit Card,Store Pickup,No,No,35,Venmo,Weekly,7527613696,QgpjGKIazNbv
3523,27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,13,Cash,Quarterly,4593223621,e6HJHgsP1qBV
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,PayPal,Standard,No,No,30,Cash,Fortnightly,4691601604,ytLdrPrfKxtG
3525,69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Credit Card,Free Shipping,No,No,30,Credit Card,Monthly,0537045626,NvYE5Jcodt5I
3526,45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,PayPal,Standard,No,No,47,Bank Transfer,Annually,1187360625,dRgjWdsCbW6g
3527,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,PayPal,Express,No,No,1,PayPal,Every 3 Months,9319359620,xwTalZIs2etU
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Cash,Free Shipping,No,No,1,Cash,Weekly,4236335812,MwltiNpWGHUG
3529,38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Cash,Free Shipping,No,No,33,PayPal,Annually,0994240914,4FySBi0huKNg
3530,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Credit Card,Next Day Air,No,No,43,Bank Transfer,Weekly,5496680394,TcW9GClmsX8l
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Bank Transfer,Express,No,No,37,PayPal,Weekly,3911857576,x4FHQESrLFYh
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,23,Cash,Quarterly,2319737574,LH8n57U7fbZ0
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Credit Card,Standard,No,No,12,Credit Card,Annually,8453197356,B9DvOYomAfrl
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Venmo,Standard,No,No,30,Venmo,Fortnightly,6251910625,ndfRVjbK17d3
3535,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Venmo,Express,No,No,7,Cash,Weekly,8839328904,zPObbyT88Kxw
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,No,Bank Transfer,Express,No,No,20,Debit Card,Monthly,2299418345,7j8akikbVgBV
3537,55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Venmo,Express,No,No,10,Venmo,Monthly,3037739146,h7hqfgwmVbxC
3538,57,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Venmo,Standard,No,No,40,Credit Card,Every 3 Months,3515289415,KjdiaThVS4RG
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Venmo,Monthly,8394467428,Gkpa1blZ85OX
3540,29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Venmo,Express,No,No,17,Credit Card,Bi-Weekly,5512026239,VzlkZ7NnkoqY
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Weekly,7578618106,U4MFucCfXYE7
3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4.0,No,Cash,Next Day Air,No,No,22,PayPal,Annually,2386332769,YLqZZlti1dWj
3543,62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Bank Transfer,Express,No,No,5,Venmo,Weekly,2757235987,qK0mUeaQBxWC
3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Credit Card,Standard,No,No,18,PayPal,Every 3 Months,7260034061,Uh9PaAw27oKZ
3545,64,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,PayPal,2-Day Shipping,No,No,42,Cash,Every 3 Months,4521167483,8Dnw9CQk0ACk
3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,Venmo,2-Day Shipping,No,No,22,Debit Card,Annually,3585951453,ICP5SUl5cGWX
3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Bank Transfer,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,3372206322,xlyOV3AuSJ5a
3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Debit Card,Standard,No,No,23,Credit Card,Annually,0128686240,cS2zqZl874p9
3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3.0,No,Venmo,Standard,No,No,47,Debit Card,Fortnightly,0668445078,aIf9oerLZy20
3550,44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,Credit Card,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,6037216861,lIp6voHYFMjq
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Venmo,Standard,No,No,32,Cash,Weekly,2474733520,o3zd5obm9oLn
3552,66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Credit Card,Store Pickup,No,No,20,Venmo,Weekly,9914198633,J69GH6ashpor
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Credit Card,Next Day Air,No,No,3,PayPal,Quarterly,0963625388,VYOfaQfRQPZs
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Cash,Free Shipping,No,No,32,Bank Transfer,Weekly,3610219261,Zn6jlPAWBnFT
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly,2843918114,jTWt5mR6uPU1
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,PayPal,Next Day Air,No,No,45,Cash,Quarterly,0700699245,P1loF0EBTJgq
3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Bank Transfer,Express,No,No,43,Cash,Bi-Weekly,7431100870,BZicwLG9twBU
3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,PayPal,Next Day Air,No,No,1,PayPal,Every 3 Months,1888278036,aNEBaqDbcCBO
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Credit Card,Standard,No,No,9,Venmo,Quarterly,1794783448,sT7GUFpp6Tgj
3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3.0,No,Debit Card,Next Day Air,No,No,13,Venmo,Every 3 Months,6052768836,chsqTfBiPfYx
3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Cash,Express,No,No,5,Credit Card,Annually,7637638666,dFtfjDHWBd1b
3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Cash,Standard,No,No,39,Credit Card,Fortnightly,9578693037,cXTz805ug2cw
3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,PayPal,Free Shipping,No,No,7,Bank Transfer,Weekly,7874243151,NOUvfPekZr2b
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Credit Card,Standard,No,No,8,Credit Card,Every 3 Months,5732146462,gnu2nxkUa780
3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,PayPal,Free Shipping,No,No,40,Venmo,Annually,8595636870,7CbDptvhbbqb
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Cash,Store Pickup,No,No,35,PayPal,Monthly,3937769054,tMIyBtzmmTS6
3567,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Credit Card,Next Day Air,No,No,14,Venmo,Monthly,3711421137,EC0SNiNVa5jl
3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Venmo,Next Day Air,No,No,26,Credit Card,Monthly,0139573462,bH9jd6nx3njf
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Cash,Next Day Air,No,No,14,PayPal,Quarterly,3252373308,WJ4lhBiJ45Nl
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly,6765726352,nZmZJIGF4k9t
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,PayPal,Standard,No,No,32,Debit Card,Annually,5081793281,fAuCIv7FjdxJ
3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Cash,Standard,No,No,15,Bank Transfer,Every 3 Months,2690201778,vLIj6RxlmwOl
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Bank Transfer,Standard,No,No,25,Credit Card,Monthly,2907649040,6HuIzjE5cJcq
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Cash,Free Shipping,No,No,27,PayPal,Monthly,8281992116,kTa5ElwdSJGX
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Cash,Express,No,No,39,Bank Transfer,Quarterly,6086689564,TYBlM0BPAi9R
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Cash,Express,No,No,49,Venmo,Bi-Weekly,0916110679,mri3wm5lajoH
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Cash,Express,No,No,12,Venmo,Bi-Weekly,3903833271,MB5JzxMQjnZJ
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,PayPal,Standard,No,No,13,Bank Transfer,Weekly,4290682889,h9IncjQsEEwJ
3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Credit Card,Standard,No,No,22,Bank Transfer,Quarterly,5544953231,7bbMtWrd99Wq
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Bank Transfer,Standard,No,No,19,Credit Card,Every 3 Months,7657017838,JFcwcatdxD3A
3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Bi-Weekly,2110791883,1TdDtbY89pAB
3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Venmo,Next Day Air,No,No,50,Credit Card,Weekly,7773420437,X3cTdhcqMzIm
3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Annually,4683524929,MqAOL16z2DAt
3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Debit Card,Store Pickup,No,No,44,Credit Card,Every 3 Months,6151057232,kHDJk3k26di0
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Debit Card,Express,No,No,48,Debit Card,Monthly,9317630649,zyFlBUpThIxP
3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Cash,Standard,No,No,4,Venmo,Bi-Weekly,6693331590,WRB4EDFYbfPw
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,PayPal,Store Pickup,No,No,12,PayPal,Bi-Weekly,7327128045,bngynLNfgar7
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Debit Card,Standard,No,No,33,Debit Card,Annually,7697304100,vQEueT0a6xWr
3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,40,Cash,Annually,5271043690,N7jLa53IocvB
3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Cash,Next Day Air,No,No,38,Cash,Every 3 Months,1374124330,0cEkHAdsBVrK
3591,27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,PayPal,2-Day Shipping,No,No,19,Venmo,Every 3 Months,8805110653,krw6VAhCmsGU
3592,48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,Cash,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,1326984752,5SZO6YZdUC42
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,Cash,2-Day Shipping,No,No,18,Venmo,Fortnightly,9624889619,uUO8R7g6g9cS
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Monthly,3398313921,vdhADObeVjVc
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,PayPal,2-Day Shipping,No,No,29,Venmo,Quarterly,3889165522,7lKjp6q7LdaQ
3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,14,PayPal,Annually,3755538341,Zxopealqbw5V
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Bank Transfer,Standard,No,No,44,Cash,Fortnightly,8053030624,sK6MG5U9nbWa
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Quarterly,3890920977,nFgR0H5jaxD6
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Bank Transfer,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,7614738177,thXP5caxFg56
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Cash,Express,No,No,4,Cash,Weekly,9496921981,gB4UkYHtpybH
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,PayPal,Free Shipping,No,No,25,Cash,Bi-Weekly,1283359464,dBZYdByp4g02
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Debit Card,Next Day Air,No,No,3,PayPal,Monthly,9999228805,7emXq6VWs8hg
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Quarterly,5702358957,TBkEPTMM3tbq
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Debit Card,Free Shipping,No,No,5,Cash,Weekly,1283227412,oPS8KkOTRfTT
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Bank Transfer,Standard,No,No,17,Debit Card,Annually,1009960547,TgUUpY0msgqU
3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Venmo,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,4819443771,SB7zVxcqir7T
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Cash,Express,No,No,41,Venmo,Annually,7785447500,mDQP1EHuWpQd
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Debit Card,Standard,No,No,20,Venmo,Bi-Weekly,6324695212,NeO4WylUAZm0
3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,2,Cash,Every 3 Months,8243263778,hZA9qIuJQzBz
3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly,5834194670,pfhLQ7MKlnEu
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,Credit Card,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,9615188462,TDzjkfS4kB5k
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,PayPal,Standard,No,No,30,Credit Card,Annually,9626195433,n8HASv8W4t0T
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Credit Card,Standard,No,No,26,Cash,Every 3 Months,8660530239,s5iQ7E5qBzYY
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Cash,Store Pickup,No,No,40,Venmo,Annually,7844270524,hnT2K3fhDaNi
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Annually,1148059833,8GGBWNsoFN8Z
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Bank Transfer,Free Shipping,No,No,4,Credit Card,Monthly,1915534167,iJcR4e3I65sG
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Cash,Store Pickup,No,No,33,Debit Card,Fortnightly,2812872152,iqdZLXUFkM91
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Debit Card,Express,No,No,29,Debit Card,Monthly,5610254915,b1ersViWrqrl
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,Venmo,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,9166419187,9AIZsGYra4O6
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,Cash,2-Day Shipping,No,No,50,Venmo,Weekly,4967694816,uejvOxFBLl8I
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,6511404828,uCHlqdtJzBIe
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,Venmo,2-Day Shipping,No,No,5,Cash,Fortnightly,3612579002,dKu6PMItdA8c
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Annually,8697624049,H8a5Q5JQq4lj
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,Venmo,2-Day Shipping,No,No,4,PayPal,Weekly,1267626950,vbplSwUurxIq
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,PayPal,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly,5365921002,Nf2iXjSov3Si
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Debit Card,Express,No,No,32,PayPal,Weekly,0143189648,KYgnqXDKjqTI
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Bank Transfer,Express,No,No,32,Venmo,Quarterly,4087762660,jrOB83uWP43Y
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Credit Card,Next Day Air,No,No,48,Cash,Every 3 Months,3034954318,F69uGZzxqByQ
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Cash,Free Shipping,No,No,35,Credit Card,Monthly,3331853176,GpKEMWzV7i8E
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Credit Card,Standard,No,No,44,Debit Card,Fortnightly,5097811706,5dpDb8azRx2m
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Credit Card,Store Pickup,No,No,29,Cash,Weekly,0945444077,NwWxXh0UbW5R
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Debit Card,Store Pickup,No,No,26,Credit Card,Monthly,5209989275,bJZtpCybTVET
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,PayPal,Express,No,No,3,Debit Card,Quarterly,8470528299,a9jhUkTAxJtB
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Venmo,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly,1468579621,yMCExyyRZxKC
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Bank Transfer,Standard,No,No,17,PayPal,Annually,0720560561,u94QdWg5ZdWC
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Cash,Free Shipping,No,No,17,Credit Card,Fortnightly,4337832341,gbVpQxJQdVoa
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,PayPal,2-Day Shipping,No,No,36,Cash,Weekly,3632825939,UTFzLn6bQaNk
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly,3933166331,W1hjKR3XhtOT
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Credit Card,Express,No,No,50,PayPal,Bi-Weekly,2107132731,3J1pDKmfIjzS
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,Venmo,2-Day Shipping,No,No,39,Venmo,Annually,3027517946,dnjjLvpy8FYa
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Credit Card,Next Day Air,No,No,17,PayPal,Monthly,8992970896,himMmTAme11p
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Every 3 Months,8179338881,7XlTeppCRjle
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Credit Card,Store Pickup,No,No,5,PayPal,Annually,1573433296,Ei3JluTr5scH
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Bank Transfer,Standard,No,No,47,Debit Card,Annually,4449928595,wthFTgBlYYgF
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Cash,Next Day Air,No,No,18,Venmo,Weekly,2506464815,8dZn86SFkw6U
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Credit Card,Free Shipping,No,No,31,Credit Card,Every 3 Months,5202748080,NB2KamYfhSSj
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,Credit Card,2-Day Shipping,No,No,39,Debit Card,Fortnightly,0659429196,OmOJT2vA0r4E
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Cash,Store Pickup,No,No,12,Bank Transfer,Weekly,4886235399,yWJj3xsIjO5E
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Cash,Free Shipping,No,No,45,Cash,Bi-Weekly,0400421172,UZMtesizRLsY
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Debit Card,Standard,No,No,33,Credit Card,Fortnightly,7506456665,ofwVxOh9l2XS
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,Cash,2-Day Shipping,No,No,3,PayPal,Annually,2648086622,BjWzJuy4CCgf
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Bank Transfer,Express,No,No,5,Venmo,Every 3 Months,1950456955,poUTAs4a5AMy
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Venmo,Store Pickup,No,No,23,Debit Card,Monthly,1479212462,SodPo9NhA9GX
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Debit Card,Next Day Air,No,No,39,Credit Card,Fortnightly,2903843259,4BOI7Dfeue7f
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Debit Card,Next Day Air,No,No,10,Credit Card,Annually,5881731438,RqgaeMLCRykL
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Venmo,Next Day Air,No,No,4,Credit Card,Bi-Weekly,8360356483,NYd1OiIlsTLT
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Monthly,6575530185,u8BQYruMVDV8
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Bank Transfer,Express,No,No,1,Debit Card,Every 3 Months,1468194687,QpRGdqk4ql1d
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Cash,Standard,No,No,18,PayPal,Fortnightly,0678921122,CRTlgNVyc8gy
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Bank Transfer,Store Pickup,No,No,46,Bank Transfer,Annually,1630834660,wZ1jduMAiQIL
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,Venmo,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,4936841397,kugkyV4qoPo1
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Cash,Next Day Air,No,No,5,Credit Card,Fortnightly,7291374948,XokBcAYe2Jph
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Venmo,Next Day Air,No,No,11,Debit Card,Weekly,0768817139,2lYAhypXpMpB
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Cash,Express,No,No,49,Credit Card,Weekly,6804709824,S06DXECUa5uS
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Cash,Store Pickup,No,No,1,Debit Card,Fortnightly,2622402677,gQm7hfANKA5P
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly,9848580200,qn2cfrS3kaXG
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,Credit Card,2-Day Shipping,No,No,47,Cash,Every 3 Months,3622505453,tgAvk9x6bKOA
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Credit Card,Next Day Air,No,No,20,Venmo,Monthly,9331424906,zfeGr0HN5KAV
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,PayPal,Store Pickup,No,No,18,Venmo,Annually,7752936978,xWVxYWsbU6yE
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Credit Card,Store Pickup,No,No,43,PayPal,Quarterly,9723149432,xLfINSwCfaNl
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Cash,Free Shipping,No,No,4,PayPal,Every 3 Months,1983574959,ZR9tfXC5YUsS
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,20,Venmo,Quarterly,2304542214,e5sAElcHYoAV
